"Plot Title: Mendrelgang CS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Temperature)","RH, % (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10365185, SEN S/N: 10346473, LBL: Soil Moisture)","PAR, uE (LGR S/N: 10365185, SEN S/N: 10349856, LBL: photosynthesis)","Rain, in (LGR S/N: 10365185, SEN S/N: 10364391, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10365185, SEN S/N: 10566448, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Gust Speed)","Batt, V (LGR S/N: 10365185)"
1,04/23/16 03:40:00 PM,78.121,67.400,0.0482,2553.7,,51.9,2.26,9.01,4.321
2,04/23/16 03:50:00 PM,76.854,69.400,0.0490,833.7,0.000,283.6,2.82,10.69,4.321
3,04/23/16 04:00:00 PM,75.853,70.400,0.0238,771.2,0.000,308.9,2.82,9.57,4.333
4,04/23/16 04:10:00 PM,74.727,72.600,0.0247,723.7,0.000,327.1,3.38,10.13,4.363
5,04/23/16 04:20:00 PM,75.074,71.700,0.0247,646.2,0.000,307.5,2.26,9.01,4.333
6,04/23/16 04:30:00 PM,74.597,73.600,0.0247,551.2,0.000,314.5,2.82,11.27,4.351
7,04/23/16 04:40:00 PM,74.899,70.300,0.0228,483.7,0.000,306.1,3.38,14.09,4.351
8,04/23/16 04:50:00 PM,73.774,72.800,0.0238,328.7,0.000,318.7,2.26,9.57,4.339
9,04/23/16 05:00:00 PM,72.610,74.800,0.0228,201.2,0.000,320.1,2.26,10.13,4.339
10,04/23/16 05:10:00 PM,71.920,76.200,0.0224,121.2,0.000,286.4,2.82,9.57,4.333
11,04/23/16 05:20:00 PM,71.447,76.400,0.0224,73.7,0.000,307.5,2.82,11.27,4.327
12,04/23/16 05:30:00 PM,71.190,78.000,0.0228,38.7,0.000,268.1,2.82,11.27,4.327
13,04/23/16 05:40:00 PM,71.060,78.000,0.0224,16.2,0.000,294.8,2.26,11.27,4.321
14,04/23/16 05:50:00 PM,70.803,77.700,0.0228,6.2,0.000,296.2,2.26,10.13,4.321
15,04/23/16 06:00:00 PM,70.759,77.800,0.0224,3.7,0.000,303.2,1.70,6.76,4.321
16,04/23/16 06:10:00 PM,71.791,72.200,0.0224,1.2,0.000,335.5,1.12,6.20,4.321
17,04/23/16 06:20:00 PM,71.274,74.500,0.0224,1.2,0.000,43.5,0.00,3.38,4.321
18,04/23/16 06:30:00 PM,70.887,75.400,0.0214,1.2,0.000,21.1,0.00,0.00,4.321
19,04/23/16 06:40:00 PM,70.502,75.900,0.0224,1.2,0.000,346.8,0.00,0.56,4.321
20,04/23/16 06:50:00 PM,70.416,76.600,0.0224,1.2,0.000,15.4,0.56,3.94,4.321
21,04/23/16 07:00:00 PM,69.600,78.300,0.0224,1.2,0.000,11.2,0.00,0.00,4.321
22,04/23/16 07:10:00 PM,68.913,79.300,0.0214,1.2,0.000,332.7,0.00,0.56,4.321
23,04/23/16 07:20:00 PM,68.956,81.100,0.0224,1.2,0.000,4.2,0.56,3.94,4.321
24,04/23/16 07:30:00 PM,68.871,82.400,0.0214,1.2,0.000,4.2,0.00,4.50,4.321
25,04/23/16 07:40:00 PM,68.313,83.000,0.0214,1.2,0.000,15.4,0.56,5.64,4.321
26,04/23/16 07:50:00 PM,69.170,82.000,0.0224,1.2,0.000,33.7,3.38,7.31,4.321
27,04/23/16 08:00:00 PM,68.657,83.000,0.0214,1.2,0.000,36.5,2.82,7.90,4.321
28,04/23/16 08:10:00 PM,67.627,84.500,0.0205,1.2,0.000,345.4,0.00,2.26,4.321
29,04/23/16 08:20:00 PM,68.056,82.900,0.0214,1.2,0.000,348.2,1.12,6.76,4.321
30,04/23/16 08:30:00 PM,68.657,81.300,0.0214,1.2,0.000,29.5,1.70,5.64,4.321
31,04/23/16 08:40:00 PM,68.356,81.400,0.0205,1.2,0.000,18.3,0.56,5.64,4.315
32,04/23/16 08:50:00 PM,68.443,80.100,0.0214,1.2,0.000,7.0,0.00,2.26,4.321
33,04/23/16 09:00:00 PM,67.842,80.100,0.0214,1.2,0.000,16.8,1.70,5.08,4.315
34,04/23/16 09:10:00 PM,68.099,79.600,0.0214,1.2,0.000,0.0,1.12,8.46,4.315
35,04/23/16 09:20:00 PM,67.329,79.800,0.0214,1.2,0.000,348.2,0.56,2.82,4.315
36,04/23/16 09:30:00 PM,66.900,80.200,0.0205,1.2,0.000,311.7,1.12,6.20,4.315
37,04/23/16 09:40:00 PM,67.627,78.900,0.0205,1.2,0.000,9.8,1.12,6.76,4.315
38,04/23/16 09:50:00 PM,66.258,81.200,0.0205,1.2,0.000,318.7,0.00,2.82,4.315
39,04/23/16 10:00:00 PM,66.301,81.800,0.0205,1.2,0.000,353.8,0.00,0.56,4.315
40,04/23/16 10:10:00 PM,66.558,81.200,0.0214,1.2,0.000,345.4,0.00,1.70,4.315
41,04/23/16 10:20:00 PM,66.472,80.600,0.0214,1.2,0.000,324.3,1.12,5.08,4.315
42,04/23/16 10:30:00 PM,65.188,83.300,0.0205,1.2,0.000,299.0,0.56,3.94,4.315
43,04/23/16 10:40:00 PM,66.344,79.700,0.0205,1.2,0.000,349.6,0.56,3.94,4.315
44,04/23/16 10:50:00 PM,66.772,77.400,0.0214,1.2,0.000,9.8,0.00,2.26,4.315
45,04/23/16 11:00:00 PM,65.788,79.500,0.0205,1.2,0.000,297.6,0.00,3.38,4.315
46,04/23/16 11:10:00 PM,65.273,82.600,0.0205,1.2,0.000,292.0,0.00,1.70,4.315
47,04/23/16 11:20:00 PM,65.403,80.300,0.0214,1.2,0.000,353.8,0.00,1.70,4.309
48,04/23/16 11:30:00 PM,66.087,76.100,0.0205,1.2,0.000,7.0,0.56,5.64,4.309
49,04/23/16 11:40:00 PM,65.574,80.200,0.0205,1.2,0.000,280.8,1.70,6.76,4.309
50,04/23/16 11:50:00 PM,65.530,80.100,0.0205,1.2,0.000,327.1,0.00,2.82,4.309
51,04/24/16 12:00:00 AM,67.114,74.400,0.0205,1.2,0.000,342.6,0.00,2.82,4.309
52,04/24/16 12:10:00 AM,67.500,74.400,0.0205,1.2,0.000,335.5,0.00,1.70,4.309
53,04/24/16 12:20:00 AM,68.356,73.400,0.0214,1.2,0.000,324.3,0.00,2.26,4.309
54,04/24/16 12:30:00 AM,67.199,75.400,0.0205,1.2,0.000,310.3,0.00,2.26,4.309
55,04/24/16 12:40:00 AM,67.413,76.000,0.0214,1.2,0.000,341.2,0.00,2.26,4.309
56,04/24/16 12:50:00 AM,67.158,75.900,0.0214,1.2,0.000,317.3,0.00,0.56,4.309
57,04/24/16 01:00:00 AM,68.785,75.600,0.0214,1.2,0.000,338.3,0.00,2.26,4.309
58,04/24/16 01:10:00 AM,66.772,76.200,0.0214,1.2,0.000,227.4,0.00,2.82,4.309
59,04/24/16 01:20:00 AM,66.686,77.400,0.0214,1.2,0.000,314.5,0.00,2.26,4.309
60,04/24/16 01:30:00 AM,66.385,75.900,0.0205,1.2,0.000,252.7,0.00,3.38,4.309
61,04/24/16 01:40:00 AM,65.916,76.500,0.0205,1.2,0.000,259.7,0.00,0.00,4.309
62,04/24/16 01:50:00 AM,67.500,79.400,0.0214,1.2,0.000,328.5,0.00,1.12,4.345
63,04/24/16 02:00:00 AM,66.258,77.200,0.0205,1.2,0.000,279.4,0.00,0.56,4.309
64,04/24/16 02:10:00 AM,65.959,80.700,0.0205,1.2,0.000,310.3,0.00,0.00,4.309
65,04/24/16 02:20:00 AM,67.543,79.800,0.0214,1.2,0.000,321.5,0.00,0.56,4.309
66,04/24/16 02:30:00 AM,66.301,74.800,0.0205,1.2,0.000,252.7,0.00,2.82,4.309
67,04/24/16 02:40:00 AM,66.087,74.000,0.0205,1.2,0.000,265.3,0.56,5.64,4.309
68,04/24/16 02:50:00 AM,66.043,76.300,0.0214,1.2,0.000,325.7,0.00,1.70,4.309
69,04/24/16 03:00:00 AM,68.657,71.500,0.0205,1.2,0.000,314.5,0.00,3.38,4.309
70,04/24/16 03:10:00 AM,70.372,63.800,0.0205,1.2,0.000,336.9,0.00,2.82,4.309
71,04/24/16 03:20:00 AM,65.017,75.300,0.0200,1.2,0.000,262.5,0.56,5.08,4.309
72,04/24/16 03:30:00 AM,64.375,76.800,0.0200,1.2,0.000,338.3,0.00,2.26,4.309
73,04/24/16 03:40:00 AM,65.530,73.800,0.0200,1.2,0.000,14.0,1.12,5.08,4.309
74,04/24/16 03:50:00 AM,65.316,71.200,0.0205,1.2,0.000,37.9,2.26,7.31,4.309
75,04/24/16 04:00:00 AM,63.862,74.000,0.0200,1.2,0.000,331.3,0.00,1.70,4.309
76,04/24/16 04:10:00 AM,64.204,73.600,0.0200,1.2,0.000,317.3,0.00,1.70,4.309
77,04/24/16 04:20:00 AM,64.074,74.200,0.0200,1.2,0.000,4.2,0.56,3.94,4.309
78,04/24/16 04:30:00 AM,63.262,75.600,0.0200,1.2,0.000,338.3,0.00,1.12,4.309
79,04/24/16 04:40:00 AM,64.546,74.000,0.0200,1.2,0.000,1.4,1.12,5.64,4.309
80,04/24/16 04:50:00 AM,64.546,73.600,0.0200,1.2,0.000,352.4,0.00,1.12,4.309
81,04/24/16 05:00:00 AM,63.176,76.700,0.0200,1.2,0.000,318.7,0.00,0.00,4.309
82,04/24/16 05:10:00 AM,63.133,77.300,0.0200,1.2,0.000,318.7,0.00,0.56,4.309
83,04/24/16 05:20:00 AM,62.834,77.300,0.0200,1.2,0.000,321.5,0.00,1.70,4.309
84,04/24/16 05:30:00 AM,63.604,75.700,0.0200,6.2,0.000,325.7,0.00,0.00,4.309
85,04/24/16 05:40:00 AM,63.475,75.900,0.0200,21.2,0.000,325.7,0.00,0.00,4.309
86,04/24/16 05:50:00 AM,62.962,76.500,0.0200,38.7,0.000,322.9,0.00,0.00,4.309
87,04/24/16 06:00:00 AM,62.834,77.500,0.0200,58.7,0.000,321.5,0.00,0.00,4.309
88,04/24/16 06:10:00 AM,63.475,76.600,0.0205,81.2,0.000,321.5,0.00,0.00,4.309
89,04/24/16 06:20:00 AM,65.359,72.900,0.0214,153.7,0.000,14.0,1.12,6.20,4.309
90,04/24/16 06:30:00 AM,66.000,70.700,0.0224,221.2,0.000,299.0,0.00,2.26,4.315
91,04/24/16 06:40:00 AM,66.258,71.900,0.0228,278.7,0.000,4.2,0.00,2.82,4.321
92,04/24/16 06:50:00 AM,67.329,69.700,0.0238,338.7,0.000,216.2,0.00,2.82,4.321
93,04/24/16 07:00:00 AM,67.158,69.500,0.0247,408.7,0.000,196.5,1.12,3.94,4.333
94,04/24/16 07:10:00 AM,68.313,68.800,0.0261,458.7,0.000,320.1,0.00,2.26,4.339
95,04/24/16 07:20:00 AM,69.514,68.900,0.0261,528.7,0.000,221.8,0.00,2.82,4.357
96,04/24/16 07:30:00 AM,69.771,65.900,0.0252,581.2,0.000,224.6,0.56,5.64,4.339
97,04/24/16 07:40:00 AM,71.577,64.200,0.0261,651.2,0.000,134.8,0.56,5.08,4.363
98,04/24/16 07:50:00 AM,72.178,64.600,0.0274,721.2,0.000,214.8,0.00,2.82,4.339
99,04/24/16 08:00:00 AM,72.523,58.800,0.0274,786.2,0.000,119.3,0.00,3.38,4.339
100,04/24/16 08:10:00 AM,70.974,63.300,0.0283,838.7,0.000,212.0,0.56,3.38,4.345
101,04/24/16 08:20:00 AM,71.533,62.300,0.0288,876.2,0.000,235.9,1.12,5.08,4.351
102,04/24/16 08:30:00 AM,72.437,59.800,0.0288,953.7,0.000,181.1,0.00,2.82,4.351
103,04/24/16 08:40:00 AM,73.774,60.700,0.0297,961.2,0.000,195.1,1.12,3.94,4.333
104,04/24/16 08:50:00 AM,74.511,58.400,0.0297,451.2,0.000,108.1,1.12,4.50,4.357
105,04/24/16 09:00:00 AM,72.869,62.400,0.0288,981.2,0.000,216.2,0.56,3.94,4.333
106,04/24/16 09:10:00 AM,73.731,62.300,0.0270,931.2,0.000,146.0,0.56,2.82,4.393
107,04/24/16 09:20:00 AM,75.767,60.700,0.0283,698.7,0.000,92.7,0.00,2.26,4.339
108,04/24/16 09:30:00 AM,75.160,66.900,0.0283,626.2,0.000,151.6,2.26,9.01,4.393
109,04/24/16 09:40:00 AM,77.859,60.900,0.0306,566.2,0.000,122.1,1.12,5.08,4.339
110,04/24/16 09:50:00 AM,79.173,59.800,0.0306,496.2,0.000,105.3,0.00,3.94,4.357
111,04/24/16 10:00:00 AM,77.509,61.300,0.0288,478.7,0.000,115.1,0.00,3.38,4.339
112,04/24/16 10:10:00 AM,75.724,65.700,0.0297,1618.7,0.000,216.2,1.12,5.64,4.339
113,04/24/16 10:20:00 AM,79.392,61.000,0.0328,1608.7,0.000,151.6,2.26,7.90,4.339
114,04/24/16 10:30:00 AM,78.822,61.100,0.0306,473.7,0.000,87.0,2.26,6.20,4.333
115,04/24/16 10:40:00 AM,77.990,62.900,0.0310,923.7,0.000,53.3,2.82,8.46,4.339
116,04/24/16 10:50:00 AM,79.347,60.000,0.0306,1651.2,0.000,112.3,0.00,3.38,4.333
117,04/24/16 11:00:00 AM,76.158,64.900,0.0288,553.7,0.000,231.6,3.94,10.69,4.357
118,04/24/16 11:10:00 AM,76.681,63.700,0.0288,721.2,0.000,226.0,4.50,9.57,4.339
119,04/24/16 11:20:00 AM,77.902,61.900,0.0297,1746.2,0.000,108.1,2.82,7.31,4.418
120,04/24/16 11:30:00 AM,78.953,62.000,0.0306,576.2,0.000,98.3,2.26,7.31,4.339
121,04/24/16 11:40:00 AM,78.033,61.200,0.0274,521.2,0.000,122.1,1.70,5.64,4.363
122,04/24/16 11:50:00 AM,79.480,58.600,0.0288,476.2,0.000,115.1,1.12,5.64,4.345
123,04/24/16 12:00:00 PM,77.247,60.900,0.0270,291.2,0.000,124.9,1.70,11.27,4.339
124,04/24/16 12:10:00 PM,78.296,60.400,0.0270,963.7,0.000,89.9,2.82,7.31,4.430
125,04/24/16 12:20:00 PM,80.272,56.900,0.0288,1568.7,0.000,348.2,2.26,10.69,4.339
126,04/24/16 12:30:00 PM,78.996,58.200,0.0306,1631.2,0.000,210.6,4.50,10.69,4.351
127,04/24/16 12:40:00 PM,79.347,56.400,0.0283,698.7,0.000,199.4,3.94,12.39,4.339
128,04/24/16 12:50:00 PM,78.645,57.200,0.0274,481.2,0.000,139.0,3.38,12.95,4.363
129,04/24/16 01:00:00 PM,79.304,55.400,0.0288,1433.7,0.000,164.3,3.38,10.69,4.345
130,04/24/16 01:10:00 PM,82.130,51.500,0.0288,1528.7,0.000,103.9,2.26,10.69,4.339
131,04/24/16 01:20:00 PM,79.612,54.700,0.0283,1541.2,0.000,175.5,4.50,10.69,4.345
132,04/24/16 01:30:00 PM,80.802,53.900,0.0283,1496.2,0.000,84.2,3.94,12.95,4.339
133,04/24/16 01:40:00 PM,79.128,55.500,0.0274,386.2,0.000,154.4,3.38,14.65,4.345
134,04/24/16 01:50:00 PM,81.730,54.200,0.0283,1581.2,0.000,133.4,1.12,9.01,4.339
135,04/24/16 02:00:00 PM,81.199,52.600,0.0283,1531.2,0.000,110.9,3.38,15.21,4.339
136,04/24/16 02:10:00 PM,78.822,55.100,0.0270,361.2,0.000,127.8,3.94,10.13,4.339
137,04/24/16 02:20:00 PM,76.375,59.500,0.0247,263.7,0.000,99.7,3.38,14.65,4.345
138,04/24/16 02:30:00 PM,76.114,61.200,0.0247,556.2,0.000,139.0,1.70,9.57,4.351
139,04/24/16 02:40:00 PM,77.247,61.700,0.0247,1218.7,0.000,193.7,1.12,7.31,4.381
140,04/24/16 02:50:00 PM,78.121,59.900,0.0252,393.7,0.000,161.5,1.70,7.90,4.351
141,04/24/16 03:00:00 PM,77.727,61.100,0.0247,228.7,0.000,148.8,2.82,8.46,4.339
142,04/24/16 03:10:00 PM,78.427,61.300,0.0238,1058.7,0.000,88.4,3.94,12.95,4.339
143,04/24/16 03:20:00 PM,76.114,65.000,0.0228,223.7,0.000,54.8,3.94,10.13,4.339
144,04/24/16 03:30:00 PM,74.163,69.500,0.0205,163.7,0.000,336.9,4.50,11.27,4.339
145,04/24/16 03:40:00 PM,73.861,71.600,0.0214,161.2,0.000,63.2,2.82,9.01,4.339
146,04/24/16 03:50:00 PM,74.554,72.000,0.0224,491.2,0.000,181.1,1.70,10.69,4.363
147,04/24/16 04:00:00 PM,75.376,70.900,0.0224,741.2,0.000,237.3,3.38,11.83,4.339
148,04/24/16 04:10:00 PM,76.854,68.400,0.0224,623.7,0.000,89.9,1.70,5.64,4.363
149,04/24/16 04:20:00 PM,75.420,70.900,0.0224,251.2,0.000,80.0,2.26,9.57,4.363
150,04/24/16 04:30:00 PM,74.597,73.500,0.0214,363.7,0.000,294.8,1.70,8.46,4.357
151,04/24/16 04:40:00 PM,75.463,72.600,0.0214,433.7,0.000,123.5,1.70,12.39,4.339
152,04/24/16 04:50:00 PM,74.813,70.800,0.0214,293.7,0.000,203.6,2.82,9.01,4.345
153,04/24/16 05:00:00 PM,75.074,69.200,0.0214,271.2,0.000,158.6,1.70,7.90,4.351
154,04/24/16 05:10:00 PM,74.554,65.500,0.0205,216.2,0.000,195.1,2.26,8.46,4.339
155,04/24/16 05:20:00 PM,74.813,62.400,0.0205,161.2,0.000,96.9,0.56,4.50,4.345
156,04/24/16 05:30:00 PM,74.034,61.800,0.0200,136.2,0.000,324.3,1.70,10.69,4.339
157,04/24/16 05:40:00 PM,74.120,61.400,0.0190,106.2,0.000,56.2,2.82,10.69,4.339
158,04/24/16 05:50:00 PM,73.774,59.800,0.0186,81.2,0.000,310.3,2.82,10.69,4.339
159,04/24/16 06:00:00 PM,73.602,59.300,0.0190,53.7,0.000,249.9,5.64,13.51,4.339
160,04/24/16 06:10:00 PM,73.472,58.900,0.0186,23.7,0.000,259.7,2.82,9.57,4.339
161,04/24/16 06:20:00 PM,72.610,60.200,0.0190,8.7,0.000,314.5,1.70,6.76,4.333
162,04/24/16 06:30:00 PM,72.351,60.200,0.0186,3.7,0.000,16.8,0.56,5.08,4.333
163,04/24/16 06:40:00 PM,72.394,59.100,0.0186,1.2,0.000,293.4,0.56,5.08,4.333
164,04/24/16 06:50:00 PM,72.093,58.800,0.0176,1.2,0.000,355.2,0.56,3.38,4.333
165,04/24/16 07:00:00 PM,70.372,61.500,0.0176,1.2,0.000,314.5,0.00,2.26,4.333
166,04/24/16 07:10:00 PM,70.930,59.400,0.0166,1.2,0.000,336.9,0.56,3.38,4.333
167,04/24/16 07:20:00 PM,70.716,57.600,0.0166,1.2,0.000,328.5,0.56,5.08,4.333
168,04/24/16 07:30:00 PM,70.887,54.200,0.0166,1.2,0.000,310.3,1.12,5.64,4.333
169,04/24/16 07:40:00 PM,74.077,41.100,0.0166,1.2,0.000,16.8,3.38,9.01,4.333
170,04/24/16 07:50:00 PM,73.688,39.900,0.0176,1.2,0.000,39.3,1.12,6.20,4.333
171,04/24/16 08:00:00 PM,72.351,40.700,0.0176,1.2,0.000,5.6,1.12,7.90,4.333
172,04/24/16 08:10:00 PM,72.178,38.300,0.0166,1.2,0.000,315.9,0.56,4.50,4.357
173,04/24/16 08:20:00 PM,73.947,33.800,0.0166,1.2,0.000,355.2,1.12,5.08,4.333
174,04/24/16 08:30:00 PM,74.554,32.200,0.0176,1.2,0.000,12.6,2.26,12.95,4.333
175,04/24/16 08:40:00 PM,74.554,32.900,0.0166,1.2,0.000,18.3,1.70,8.46,4.327
176,04/24/16 08:50:00 PM,74.813,31.700,0.0166,1.2,0.000,11.2,2.26,9.57,4.327
177,04/24/16 09:00:00 PM,74.467,32.200,0.0166,1.2,0.000,18.3,2.26,7.31,4.327
178,04/24/16 09:10:00 PM,73.947,32.200,0.0166,1.2,0.000,341.2,1.12,6.20,4.327
179,04/24/16 09:20:00 PM,73.731,32.200,0.0166,1.2,0.000,349.6,1.12,6.20,4.327
180,04/24/16 09:30:00 PM,71.877,34.400,0.0166,1.2,0.000,329.9,0.00,2.82,4.327
181,04/24/16 09:40:00 PM,72.869,33.100,0.0161,1.2,0.000,11.2,0.56,4.50,4.327
182,04/24/16 09:50:00 PM,71.704,35.300,0.0161,1.2,0.000,346.8,0.56,4.50,4.327
183,04/24/16 10:00:00 PM,71.620,34.300,0.0166,1.2,0.000,335.5,0.56,2.82,4.327
184,04/24/16 10:10:00 PM,70.502,35.100,0.0161,1.2,0.000,344.0,0.56,3.38,4.327
185,04/24/16 10:20:00 PM,70.029,35.900,0.0161,1.2,0.000,344.0,0.56,3.38,4.327
186,04/24/16 10:30:00 PM,71.060,34.000,0.0161,1.2,0.000,335.5,0.00,2.82,4.327
187,04/24/16 10:40:00 PM,70.587,34.200,0.0161,1.2,0.000,338.3,0.56,2.82,4.327
188,04/24/16 10:50:00 PM,69.942,34.700,0.0152,1.2,0.000,339.7,0.00,2.82,4.321
189,04/24/16 11:00:00 PM,69.514,36.200,0.0152,1.2,0.000,338.3,0.00,3.38,4.327
190,04/24/16 11:10:00 PM,69.042,38.200,0.0152,1.2,0.000,332.7,0.00,2.26,4.321
191,04/24/16 11:20:00 PM,69.170,39.100,0.0152,1.2,0.000,5.6,0.56,6.20,4.327
192,04/24/16 11:30:00 PM,68.313,38.100,0.0152,1.2,0.000,349.6,0.00,2.82,4.321
193,04/24/16 11:40:00 PM,67.671,45.000,0.0152,1.2,0.000,306.1,0.00,2.26,4.321
194,04/24/16 11:50:00 PM,67.158,44.900,0.0147,1.2,0.000,331.3,0.56,2.26,4.321
195,04/25/16 12:00:00 AM,66.985,47.800,0.0152,1.2,0.000,336.9,0.00,1.70,4.321
196,04/25/16 12:10:00 AM,67.071,45.700,0.0147,1.2,0.000,338.3,0.56,2.82,4.321
197,04/25/16 12:20:00 AM,66.857,45.700,0.0147,1.2,0.000,355.2,1.12,5.64,4.321
198,04/25/16 12:30:00 AM,66.857,46.400,0.0147,1.2,0.000,335.5,0.56,2.82,4.321
199,04/25/16 12:40:00 AM,66.686,47.500,0.0147,1.2,0.000,345.4,0.00,1.70,4.321
200,04/25/16 12:50:00 AM,65.701,50.400,0.0147,1.2,0.000,324.3,0.00,1.12,4.321
201,04/25/16 01:00:00 AM,66.000,51.500,0.0147,1.2,0.000,328.5,0.00,1.70,4.321
202,04/25/16 01:10:00 AM,66.000,50.900,0.0147,1.2,0.000,324.3,0.00,2.26,4.321
203,04/25/16 01:20:00 AM,65.788,49.900,0.0147,1.2,0.000,344.0,0.56,3.38,4.339
204,04/25/16 01:30:00 AM,65.316,49.100,0.0147,1.2,0.000,2.8,0.00,1.12,4.321
205,04/25/16 01:40:00 AM,65.188,50.300,0.0147,1.2,0.000,348.2,0.00,1.12,4.321
206,04/25/16 01:50:00 AM,64.974,51.000,0.0147,1.2,0.000,334.1,0.00,1.70,4.321
207,04/25/16 02:00:00 AM,64.117,53.600,0.0147,1.2,0.000,324.3,0.00,1.12,4.321
208,04/25/16 02:10:00 AM,63.946,55.500,0.0147,1.2,0.000,324.3,0.00,1.70,4.321
209,04/25/16 02:20:00 AM,64.288,53.100,0.0147,1.2,0.000,322.9,0.56,2.26,4.321
210,04/25/16 02:30:00 AM,66.429,48.900,0.0147,1.2,0.000,345.4,1.12,7.31,4.321
211,04/25/16 02:40:00 AM,65.359,48.800,0.0147,1.2,0.000,320.1,0.56,5.08,4.321
212,04/25/16 02:50:00 AM,65.615,48.100,0.0137,1.2,0.000,342.6,0.00,1.70,4.321
213,04/25/16 03:00:00 AM,64.717,48.400,0.0137,1.2,0.000,348.2,0.00,1.70,4.339
214,04/25/16 03:10:00 AM,64.546,48.700,0.0147,1.2,0.000,345.4,0.00,1.70,4.321
215,04/25/16 03:20:00 AM,63.732,50.000,0.0137,1.2,0.000,344.0,0.00,1.70,4.321
216,04/25/16 03:30:00 AM,63.689,50.500,0.0137,1.2,0.000,328.5,0.00,1.70,4.321
217,04/25/16 03:40:00 AM,63.819,51.500,0.0137,1.2,0.000,332.7,0.00,1.12,4.321
218,04/25/16 03:50:00 AM,63.819,49.900,0.0137,1.2,0.000,331.3,0.00,1.70,4.321
219,04/25/16 04:00:00 AM,65.444,47.800,0.0137,1.2,0.000,11.2,1.12,6.20,4.321
220,04/25/16 04:10:00 AM,63.689,51.100,0.0137,1.2,0.000,352.4,0.00,1.12,4.321
221,04/25/16 04:20:00 AM,63.176,51.900,0.0137,1.2,0.000,304.7,0.00,1.70,4.321
222,04/25/16 04:30:00 AM,62.577,52.800,0.0137,1.2,0.000,303.2,0.00,1.70,4.321
223,04/25/16 04:40:00 AM,63.048,52.200,0.0137,1.2,0.000,297.6,0.56,3.38,4.321
224,04/25/16 04:50:00 AM,62.447,53.100,0.0137,1.2,0.000,301.8,0.00,2.82,4.321
225,04/25/16 05:00:00 AM,62.791,51.500,0.0147,1.2,0.000,308.9,0.00,1.70,4.321
226,04/25/16 05:10:00 AM,63.048,50.700,0.0137,1.2,0.000,318.7,0.00,1.70,4.321
227,04/25/16 05:20:00 AM,62.661,51.600,0.0137,1.2,0.000,317.3,0.00,2.26,4.321
228,04/25/16 05:30:00 AM,62.620,51.400,0.0147,6.2,0.000,294.8,0.00,1.70,4.321
229,04/25/16 05:40:00 AM,61.848,53.600,0.0147,21.2,0.000,328.5,0.56,2.82,4.321
230,04/25/16 05:50:00 AM,62.276,52.500,0.0147,38.7,0.000,322.9,0.00,2.26,4.321
231,04/25/16 06:00:00 AM,62.276,52.400,0.0147,58.7,0.000,345.4,0.56,3.94,4.321
232,04/25/16 06:10:00 AM,62.875,51.000,0.0147,83.7,0.000,345.4,0.00,2.82,4.321
233,04/25/16 06:20:00 AM,64.503,48.600,0.0152,143.7,0.000,0.0,0.00,0.56,4.321
234,04/25/16 06:30:00 AM,65.403,48.300,0.0161,183.7,0.000,344.0,0.00,3.94,4.321
235,04/25/16 06:40:00 AM,65.574,49.000,0.0166,233.7,0.000,294.8,0.00,2.26,4.327
236,04/25/16 06:50:00 AM,66.985,47.600,0.0176,291.2,0.000,294.8,0.00,0.00,4.333
237,04/25/16 07:00:00 AM,67.798,47.400,0.0186,348.7,0.000,301.8,0.00,0.00,4.345
238,04/25/16 07:10:00 AM,68.484,46.100,0.0200,403.7,0.000,348.2,0.00,0.00,4.357
239,04/25/16 07:20:00 AM,70.286,44.600,0.0205,456.2,0.000,40.7,0.00,2.26,4.345
240,04/25/16 07:30:00 AM,71.704,43.000,0.0214,513.7,0.000,217.6,0.00,3.38,4.363
241,04/25/16 07:40:00 AM,72.264,41.800,0.0224,573.7,0.000,154.4,0.00,0.00,4.351
242,04/25/16 07:50:00 AM,70.974,42.900,0.0224,626.2,0.000,155.8,0.00,0.56,4.345
243,04/25/16 08:00:00 AM,70.846,42.900,0.0228,696.2,0.000,244.3,0.00,2.82,4.351
244,04/25/16 08:10:00 AM,73.774,42.000,0.0238,743.7,0.000,188.1,0.00,1.70,4.339
245,04/25/16 08:20:00 AM,71.877,43.600,0.0238,808.7,0.000,126.4,0.00,1.70,4.363
246,04/25/16 08:30:00 AM,74.077,42.300,0.0252,856.2,0.000,164.3,0.00,1.12,4.339
247,04/25/16 08:40:00 AM,74.943,41.600,0.0252,928.7,0.000,134.8,0.00,1.70,4.363
248,04/25/16 08:50:00 AM,71.920,43.100,0.0261,966.2,0.000,172.7,0.56,3.94,4.339
249,04/25/16 09:00:00 AM,74.640,41.400,0.0261,1023.7,0.000,224.6,0.00,2.82,4.393
250,04/25/16 09:10:00 AM,77.509,38.700,0.0274,1068.7,0.000,120.7,0.00,2.26,4.339
251,04/25/16 09:20:00 AM,75.898,39.000,0.0270,1113.7,0.000,116.5,0.00,2.82,4.339
